continent,part,countrycode,value
EUROPE,WEST,NL,Эдам-Воленд*
EUROPE,WEST,NL,Хеллевутслёйс*
EUROPE,WEST,NL,Фервердерадел*
EUROPE,WEST,NL,Смаллигерланд*
EUROPE,WEST,NL,Ситтард-Гел*
EUROPE,WEST,NL,Синт-Эстатиус*
EUROPE,WEST,NL,Синт-Уденрод*
EUROPE,WEST,NL,Нордостполдер*
EUROPE,WEST,NL,Норд-Бевеланд*
EUROPE,WEST,NL,Мидден-Дрент*
EUROPE,WEST,NL,Литтенсерад*
EUROPE,WEST,NL,Леувардерадел*
EUROPE,WEST,NL,Лансингерланд*
EUROPE,WEST,NL,Гелдроп-Мирл*
EUROPE,WEST,NL,Берген-оп-З*
EUROPE,WEST,NL,Ауд-Бейерланд*
EUROPE,WEST,NL,Твент*
EUROPE,WEST,NL,Стенвейкерланд*
EUROPE,WEST,NL,Сон-эн-Бреугел*
EUROPE,WEST,NL,Рейссен-Холт*
EUROPE,WEST,NL,Нордвейкерхаут*
EUROPE,WEST,NL,Каг-эн-Брасс*
EUROPE,WEST,NL,Гюльпен-Витт*
EUROPE,WEST,NL,Гилзе-эн-Рей*
EUROPE,WEST,NL,Гертрейденберг*
EUROPE,WEST,NL,Титьеркстерадел*
EUROPE,WEST,NL,Остстеллингверф*
EUROPE,WEST,NL,Ньив-Леккерланд*
EUROPE,WEST,NL,Мок-эн-Мидделар*
EUROPE,WEST,NL,Мидден-Делфланд*
EUROPE,WEST,NL,Звартеватерланд*
EUROPE,WEST,NL,Гастерлан-Слеат*
EUROPE,WEST,NL,Вест-Мас-эн-Ва*
EUROPE,WEST,NL,Хорст-ан-де-Маас*
EUROPE,WEST,NL,Вестстеллингверф*
EUROPE,WEST,NL,Ауде-Эйсселстрек*
EUROPE,WEST,NL,Хогезанд-Саппемер*
EUROPE,WEST,NL,Хёвелрюг*
EUROPE,WEST,NL,Схаувен-Дёйвеланд*
EUROPE,WEST,NL,Синт-Михилсгестел*
EUROPE,WEST,NL,Пейнаккер-Нотдорп*
EUROPE,WEST,NL,Фрисланд*
EUROPE,WEST,NL,Вейк-бей-Дюрстед*
EUROPE,WEST,NL,Алфен-ан-ден-Рейн*
EUROPE,WEST,NL,Хендрик-Идо-Амбахт*
EUROPE,WEST,NL,Лейдсендам-Ворбург*
EUROPE,WEST,NL,Милл-эн-Синт-Хуберт*
EUROPE,WEST,NL,Миллинген-ан-де-Рейн*
EUROPE,WEST,NL,Валкенбюрг-ан-де-Гёл*
EUROPE,WEST,NL,Кримпен-ан-ден-Эйссел*
EUROPE,WEST,NL,Капелле-ан-ден-Эйссел*
EUROPE,WEST,NL,Хардинксвелд-Гиссенд*
EUROPE,WEST,NL,Харлеммерлиде-эн-Спарнвауд*
EUROPE,WEST,NL,Недерветт*
EUROPE,WEST,NL,Коллюмерланд*
EUROPE,WEST,NL,Херлен?
EUROPE,WEST,NL,Хаутен?
EUROPE,WEST,NL,Хаттем?
EUROPE,WEST,NL,Харлем?
EUROPE,WEST,NL,Схидам?
EUROPE,WEST,NL,Схаген?
EUROPE,WEST,NL,Рюкфен?
EUROPE,WEST,NL,Пюттен?
EUROPE,WEST,NL,Нарден?
EUROPE,WEST,NL,Мерсен?
EUROPE,WEST,NL,Лердам?
EUROPE,WEST,NL,Лейден?
EUROPE,WEST,NL,Кампен?
EUROPE,WEST,NL,Зютфен?
EUROPE,WEST,NL,Дрютен?
EUROPE,WEST,NL,Донген?
EUROPE,WEST,NL,Вурден?
EUROPE,WEST,NL,Вирден?
EUROPE,WEST,NL,Вианен?
EUROPE,WEST,NL,Вендам?
EUROPE,WEST,NL,Велзен?
EUROPE,WEST,NL,Вейхен?
EUROPE,WEST,NL,Схиннен?
EUROPE,WEST,NL,Венен?
EUROPE,WEST,NL,Мирден?
EUROPE,WEST,NL,Эпе
EUROPE,WEST,NL,Эде
EUROPE,WEST,NL,Урк
EUROPE,WEST,NL,Тил
EUROPE,WEST,NL,Осс
EUROPE,WEST,NL,Нют
EUROPE,WEST,NL,Лит
EUROPE,WEST,NL,Лек
EUROPE,WEST,NL,Гус
EUROPE,WEST,NL,Бек
EUROPE,WEST,NL,Хорн
EUROPE,WEST,NL,Уден
EUROPE,WEST,NL,Суст
EUROPE,WEST,NL,Саба
EUROPE,WEST,NL,Кёйк
EUROPE,WEST,NL,Вюгт
EUROPE,WEST,NL,Весп
EUROPE,WEST,NL,Верт
EUROPE,WEST,NL,Вере
EUROPE,WEST,NL,Валс
EUROPE,WEST,NL,Бест
EUROPE,WEST,NL,Барн
EUROPE,WEST,NL,Эрсел
EUROPE,WEST,NL,Эмнес*
EUROPE,WEST,NL,Эммен
EUROPE,WEST,NL,Хюлст*
EUROPE,WEST,NL,Херде
EUROPE,WEST,NL,Хёмен
EUROPE,WEST,NL,Хейло
EUROPE,WEST,NL,Харен
EUROPE,WEST,NL,Толен
EUROPE,WEST,NL,Стейн
EUROPE,WEST,NL,Слёйс*
EUROPE,WEST,NL,Ренен
EUROPE,WEST,NL,Реден
EUROPE,WEST,NL,Ралте
EUROPE,WEST,NL,Опмер*
EUROPE,WEST,NL,Оммен
EUROPE,WEST,NL,Марюм
EUROPE,WEST,NL,Лохем
EUROPE,WEST,NL,Лопик
EUROPE,WEST,NL,Лиссе
EUROPE,WEST,NL,Лёдал
EUROPE,WEST,NL,Ларен
EUROPE,WEST,NL,Зейст*
EUROPE,WEST,NL,Зейпе
EUROPE,WEST,NL,Димен
EUROPE,WEST,NL,Делфт*
EUROPE,WEST,NL,Граве
EUROPE,WEST,NL,Горле
EUROPE,WEST,NL,Гауд?
EUROPE,WEST,NL,Гааг*
EUROPE,WEST,NL,Ворст*
EUROPE,WEST,NL,Влист*
EUROPE,WEST,NL,Венло
EUROPE,WEST,NL,Вегел
EUROPE,WEST,NL,Бюрен
EUROPE,WEST,NL,Букел
EUROPE,WEST,NL,Борне
EUROPE,WEST,NL,Бесел*
EUROPE,WEST,NL,Бедюм
EUROPE,WEST,NL,Астен
EUROPE,WEST,NL,Ассен
EUROPE,WEST,NL,Арнем
EUROPE,WEST,NL,Алтен
EUROPE,WEST,NL,Лопик?
EUROPE,WEST,NL,Эрсел?
EUROPE,WEST,NL,Лёдал?
EUROPE,WEST,NL,Вегел?
EUROPE,WEST,NL,Букел?
EUROPE,WEST,NL,Марюм?
EUROPE,WEST,NL,Лохем?
EUROPE,WEST,NL,Бедюм?
EUROPE,WEST,NL,Арнем?
EUROPE,WEST,NL,Эммен?
EUROPE,WEST,NL,Хёмен?
EUROPE,WEST,NL,Харен?
EUROPE,WEST,NL,Толен?
EUROPE,WEST,NL,Стейн?
EUROPE,WEST,NL,Ренен?
EUROPE,WEST,NL,Реден?
EUROPE,WEST,NL,Оммен?
EUROPE,WEST,NL,Ларен?
EUROPE,WEST,NL,Димен?
EUROPE,WEST,NL,Бюрен?
EUROPE,WEST,NL,Астен?
EUROPE,WEST,NL,Ассен?
EUROPE,WEST,NL,Алтен?
AMERICA,CENTER,NI,Эстел*
AMERICA,CENTER,NI,Халап*
AMERICA,CENTER,NI,Сомот*
AMERICA,CENTER,NI,Себак*
AMERICA,CENTER,NI,Окотал*
AMERICA,CENTER,NI,Матеар*
AMERICA,CENTER,NI,Манагу*
AMERICA,CENTER,NI,Коринт*
AMERICA,CENTER,NI,Кондег*
AMERICA,CENTER,NI,Камоап*
AMERICA,CENTER,NI,Эль-Рам*
AMERICA,CENTER,NI,Хинотеп*
AMERICA,CENTER,NI,Хинотег*
AMERICA,CENTER,NI,Типитап*
AMERICA,CENTER,NI,Нандаим*
AMERICA,CENTER,NI,Нагарот*
AMERICA,CENTER,NI,Масатеп*
AMERICA,CENTER,NI,Дириамб*
AMERICA,CENTER,NI,Блуфилдс*
AMERICA,CENTER,NI,Эль-Вьех*
AMERICA,CENTER,NI,Чинандег*
AMERICA,CENTER,NI,Хуигальп*
AMERICA,CENTER,NI,Сомотил*
AMERICA,CENTER,NI,Ниндирин*
AMERICA,CENTER,NI,Никарагу*
AMERICA,CENTER,NI,Чичигальп*
AMERICA,CENTER,NI,Тикуантеп*
AMERICA,CENTER,NI,Рио-Бланк*
AMERICA,CENTER,NI,Матагальп*
AMERICA,CENTER,NI,Ларрейнаг*
AMERICA,CENTER,NI,Ла-Тринидад*
AMERICA,CENTER,NI,Сьюдад-Дар*
AMERICA,CENTER,NI,Нуэва-Гвине*
AMERICA,CENTER,NI,Ла-Пас-Сентр*
AMERICA,CENTER,NI,Ла-Консепсьон*
AMERICA,CENTER,NI,Сьюдад-Сандин*
AMERICA,CENTER,NI,Пуэрто-Кабесас*
AMERICA,CENTER,NI,Сан-Рафаэль-дель-Сюр*
AMERICA,CENTER,NI,Сиун?
AMERICA,CENTER,NI,Ривас*
AMERICA,CENTER,NI,Маса?
AMERICA,CENTER,NI,Боако
AFRICA,WEST,NG,Сокот*
AFRICA,WEST,NG,Сапел*
AFRICA,WEST,NG,Ошогб*
AFRICA,WEST,NG,Оверр*
AFRICA,WEST,NG,Нигер*
AFRICA,WEST,NG,Кацин*
AFRICA,WEST,NG,Кадун*
AFRICA,WEST,NG,Илорин*
AFRICA,WEST,NG,Ибада*
AFRICA,WEST,NG,Абудж*
AFRICA,WEST,NG,Калабар*
AFRICA,WEST,NG,Джимет*
AFRICA,WEST,NG,Огбомош*
AFRICA,WEST,NG,Джалинг*
AFRICA,WEST,NG,Абеокут*
AFRICA,WEST,NG,Майдугур*
AFRICA,WEST,NG,Адо-Экит*
AFRICA,WEST,NG,Абакалик*
AFRICA,WEST,NG,Иджебу-Од*
AFRICA,WEST,NG,Бенин-Сит*
AFRICA,WEST,NG,Порт-Харкорт*
AFRICA,WEST,NG,Уйо
AFRICA,WEST,NG,Ифе
AFRICA,WEST,NG,Аба
AFRICA,WEST,NG,Ондо
AFRICA,WEST,NG,Кано
AFRICA,WEST,NG,Джос
AFRICA,WEST,NG,Энугу
AFRICA,WEST,NG,Онич?
AFRICA,WEST,NG,Минн?
AFRICA,WEST,NG,Лагос*
AFRICA,WEST,NG,Илобу
AFRICA,WEST,NG,Илеш?
AFRICA,WEST,NG,Зари?
AFRICA,WEST,NG,Гомбе
AFRICA,WEST,NG,Гбоко
AFRICA,WEST,NG,Варри
AFRICA,WEST,NG,Баучи
AFRICA,WEST,NG,Асаб?
AFRICA,WEST,NG,Акуре
AFRICA,WEST,NE,Тибир*
AFRICA,WEST,NE,Тесав*
AFRICA,WEST,NE,Нгигм*
AFRICA,WEST,NE,Марад*
AFRICA,WEST,NE,Мадав*
AFRICA,WEST,NE,Иллел*
AFRICA,WEST,NE,Зиндер*
AFRICA,WEST,NE,Дакор*
AFRICA,WEST,NE,Агадеc*
AFRICA,WEST,NE,Магар*
AFRICA,WEST,NE,Матамей*
AFRICA,WEST,NE,Тиллабер*
AFRICA,WEST,NE,Догондуч*
AFRICA,WEST,NE,Бирнин-Кон*
AFRICA,WEST,NE,Бирни-Нгаур*
AFRICA,WEST,NE,Ниаме?
AFRICA,WEST,NE,Гая
AFRICA,WEST,NE,Тера
AFRICA,WEST,NE,Досо
AFRICA,WEST,NE,Таху?
AFRICA,WEST,NE,Мирь?
AFRICA,WEST,NE,Маяхи
AFRICA,WEST,NE,Дифф?
AFRICA,WEST,NE,Арлит*
AFRICA,WEST,NE,Айору
OCEANIA,MEL,NC,Нуме?
AFRICA,SOUTH,NA,Рехобот*
AFRICA,SOUTH,NA,Виндхук*
AFRICA,SOUTH,NA,Ошакат*
AFRICA,SOUTH,NA,Окахандж*
AFRICA,SOUTH,NA,Уолфиш-Б*
AFRICA,SOUTH,NA,Свакопмунд*
AFRICA,SOUTH,NA,Очиваронг*
AFRICA,SOUTH,NA,Хрутфонтейн*
AFRICA,SOUTH,NA,Катима-Мул*
AFRICA,SOUTH,NA,Рунду
AFRICA,SOUTH,NA,Намиб
AFRICA,SOUTH,NA,Намиб?
AFRICA,EAST,MZ,Шимой*
AFRICA,EAST,MZ,Шибут*
AFRICA,EAST,MZ,Монап*
AFRICA,EAST,MZ,Мокуб*
AFRICA,EAST,MZ,Машиш*
AFRICA,EAST,MZ,Матол*
AFRICA,EAST,MZ,Мапут*
AFRICA,EAST,MZ,Маник*
AFRICA,EAST,MZ,Куамб*
AFRICA,EAST,MZ,Ангош*
AFRICA,EAST,MZ,Шаи-Ша*
AFRICA,EAST,MZ,Улонгуэ*
AFRICA,EAST,MZ,Нампул*
AFRICA,EAST,MZ,Намиа*
AFRICA,EAST,MZ,Мутуа*
AFRICA,EAST,MZ,Моатиз*
AFRICA,EAST,MZ,Лишинг*
AFRICA,EAST,MZ,Гондол*
AFRICA,EAST,MZ,Мозамбик*
AFRICA,EAST,MZ,Келиман*
AFRICA,EAST,MZ,Монтепуэш*
AFRICA,EAST,MZ,Манжаказ*
AFRICA,EAST,MZ,Катандик*
AFRICA,EAST,MZ,Иньямбан*
AFRICA,EAST,MZ,Виланкулуш*
AFRICA,EAST,MZ,Мосимбоа-да-Пр*
AFRICA,EAST,MZ,Накала
AFRICA,EAST,MZ,Тете
AFRICA,EAST,MZ,Шокве
AFRICA,EAST,MZ,Пемб?
AFRICA,EAST,MZ,Маси?
AFRICA,EAST,MZ,Гуруэ
AFRICA,EAST,MZ,Гаруэ
AFRICA,EAST,MZ,Бейр?
ASIA,SOUTH-EAST,MY,Перлис*
ASIA,SOUTH-EAST,MY,Паханг*
ASIA,SOUTH-EAST,MY,Лабуа*
ASIA,SOUTH-EAST,MY,Кучинг*
ASIA,SOUTH-EAST,MY,Кангар*
ASIA,SOUTH-EAST,MY,Джохор*
ASIA,SOUTH-EAST,MY,Саравак*
ASIA,SOUTH-EAST,MY,Малакк*
ASIA,SOUTH-EAST,MY,Малайз*
ASIA,SOUTH-EAST,MY,Куанта*
ASIA,SOUTH-EAST,MY,Шах-Ал*
ASIA,SOUTH-EAST,MY,Тренган*
ASIA,SOUTH-EAST,MY,Серемба*
ASIA,SOUTH-EAST,MY,Селангор*
ASIA,SOUTH-EAST,MY,Келанта*
ASIA,SOUTH-EAST,MY,Путрадж*
ASIA,SOUTH-EAST,MY,Кота-Бар*
ASIA,SOUTH-EAST,MY,Алор-Сетар*
ASIA,SOUTH-EAST,MY,Пулау-Пинанг*
ASIA,SOUTH-EAST,MY,Куала-Лумпур*
ASIA,SOUTH-EAST,MY,Джохор-Бахр*
ASIA,SOUTH-EAST,MY,Кота-Кинабал*
ASIA,SOUTH-EAST,MY,Куала-Тренган*
ASIA,SOUTH-EAST,MY,Негери-Сембила*
ASIA,SOUTH-EAST,MY,Ипох
ASIA,SOUTH-EAST,MY,Сабах*
ASIA,SOUTH-EAST,MY,Перак
ASIA,SOUTH-EAST,MY,Кедах*
ASIA,SOUTH-EAST,MY,Перак?
AMERICA,CENTER,MX,Чиуау*
AMERICA,CENTER,MX,Толук*
AMERICA,CENTER,MX,Мехик*
AMERICA,CENTER,MX,Мексик*
AMERICA,CENTER,MX,Тихуа*
AMERICA,CENTER,MX,Запопа*
AMERICA,CENTER,MX,Мехика*
AMERICA,CENTER,MX,Кульяка*
AMERICA,CENTER,MX,Эрмосил*
AMERICA,CENTER,MX,Монтерр*
AMERICA,CENTER,MX,Гвадалахар*
AMERICA,CENTER,MX,Сьюдад-Хуарес*
AMERICA,CENTER,MX,Агуаскальентес*
AMERICA,CENTER,MX,Сан-Луис-Потос*
AMERICA,CENTER,MX,Несауалькойотл*
AMERICA,CENTER,MX,Экатепек-де-Морелос*
AMERICA,CENTER,MX,Сантьяго-де-Керетар*
AMERICA,CENTER,MX,Наукальпан-де-Хуарес*
AFRICA,EAST,MW,Салим*
AFRICA,EAST,MW,Мзимб*
AFRICA,EAST,MW,Малав*
AFRICA,EAST,MW,Балак*
AFRICA,EAST,MW,Мчиндж*
AFRICA,EAST,MW,Мангоч*
AFRICA,EAST,MW,Лученз*
AFRICA,EAST,MW,Ливонд*
AFRICA,EAST,MW,Касунг*
AFRICA,EAST,MW,Каронг*
AFRICA,EAST,MW,Муландж*
AFRICA,EAST,MW,Лилонгв*
AFRICA,EAST,MW,Блантайр*
AFRICA,EAST,MW,Нхотакот*
AFRICA,EAST,MW,Нсань*
AFRICA,EAST,MW,Нчеу
AFRICA,EAST,MW,Румфи
AFRICA,EAST,MW,Мзузу
AFRICA,EAST,MW,Зомб?
ASIA,SOUTH,MV,Манад*
ASIA,SOUTH,MV,Фейдхо*
ASIA,SOUTH,MV,Расдхо*
ASIA,SOUTH,MV,Наифар*
ASIA,SOUTH,MV,Мальд*
ASIA,SOUTH,MV,Маафуш*
ASIA,SOUTH,MV,Алифуш*
ASIA,SOUTH,MV,Фунадхо*
ASIA,SOUTH,MV,Фулидхо*
ASIA,SOUTH,MV,Фонадхо*
ASIA,SOUTH,MV,Марадхо*
ASIA,SOUTH,MV,Вейманд*
ASIA,SOUTH,MV,Эйдхафуш*
ASIA,SOUTH,MV,Хулхумал*
ASIA,SOUTH,MV,Хоарафуш*
ASIA,SOUTH,MV,Хитхадхо*
ASIA,SOUTH,MV,Хиннавар*
ASIA,SOUTH,MV,Тхинадхо*
ASIA,SOUTH,MV,Ниландхо*
ASIA,SOUTH,MV,Фувахмул*
ASIA,SOUTH,MV,Унгоофаар*
ASIA,SOUTH,MV,Тхулусдхо*
ASIA,SOUTH,MV,Махибадхо*
ASIA,SOUTH,MV,Ихавандхо*
ASIA,SOUTH,MV,Виллинг*
ASIA,SOUTH,MV,Кулхудуффуш*
ASIA,SOUTH,MV,Кудахувадхо*
ASIA,SOUTH,MV,Ган
ASIA,SOUTH,MV,Мули
ASIA,SOUTH,MV,Мале
ASIA,SOUTH,MV,Дидду
AFRICA,EAST,MU,Триол*
AFRICA,EAST,MU,Маэбур*
AFRICA,EAST,MU,Ле-Ош*
AFRICA,EAST,MU,Тер-Руж*
AFRICA,EAST,MU,Маврик*
AFRICA,EAST,MU,Роз-Бел*
AFRICA,EAST,MU,Порт-Лу*
AFRICA,EAST,MU,Кьюрпайп*
AFRICA,EAST,MU,Гудлендс*
AFRICA,EAST,MU,Гранд-Б*
AFRICA,EAST,MU,Нью-Гроув*
AFRICA,EAST,MU,Катр-Борн*
AFRICA,EAST,MU,Кмен-Грен*
AFRICA,EAST,MU,Бе-дю-Томб*
AFRICA,EAST,MU,Сантр-де-Флак*
AFRICA,EAST,MU,Вакоас-Финикс*
AFRICA,EAST,MU,Ривьер-дю-Рампар*
AFRICA,EAST,MU,Бо-Бассен-Роз-Хилл*
AFRICA,EAST,MU,Бамбу
EUROPE,SOUTH,MT,Хамрун*
EUROPE,SOUTH,MT,Таршин*
EUROPE,SOUTH,MT,Нашшар*
EUROPE,SOUTH,MT,Зуррик*
EUROPE,SOUTH,MT,Зейтун*
EUROPE,SOUTH,MT,Заббар*
EUROPE,SOUTH,MT,Бормл*
EUROPE,SOUTH,MT,Аттард*
EUROPE,SOUTH,MT,Зеббудж*
EUROPE,SOUTH,MT,Сидджив*
EUROPE,SOUTH,MT,Меллиех*
EUROPE,SOUTH,MT,Валлетт*
EUROPE,SOUTH,MT,Сан-Джуан*
EUROPE,SOUTH,MT,Марсаска*
EUROPE,SOUTH,MT,Биркиркар*
EUROPE,SOUTH,MT,Бирзеббудж*
EUROPE,SOUTH,MT,Санта-Венер*
EUROPE,SOUTH,MT,Сент-Джулианс*
EUROPE,SOUTH,MT,Сан-Пауль-иль-Бахар*
EUROPE,SOUTH,MT,Фгур?
EUROPE,SOUTH,MT,Суики
EUROPE,SOUTH,MT,Слим?
EUROPE,SOUTH,MT,Паол?
EUROPE,SOUTH,MT,Мсид?
EUROPE,SOUTH,MT,Мост?
EUROPE,SOUTH,MT,Мальт*
EUROPE,SOUTH,MT,Корми
EUROPE,SOUTH,MT,Гзир?
AMERICA,CARIB,MS,Брейдс*
AMERICA,CARIB,MS,Монтсеррат*
AFRICA,WEST,MR,Фдерик*
AFRICA,WEST,MR,Уалат*
AFRICA,WEST,MR,Тишитт*
AFRICA,WEST,MR,Тинта*
AFRICA,WEST,MR,Магам*
AFRICA,WEST,MR,Зуэрат*
AFRICA,WEST,MR,Бабаб*
AFRICA,WEST,MR,Аужефт*
AFRICA,WEST,MR,Акжужт*
AFRICA,WEST,MR,Фассал*
AFRICA,WEST,MR,Нуакшот*
AFRICA,WEST,MR,Нуадиб*
AFRICA,WEST,MR,Кобен*
AFRICA,WEST,MR,Диовол*
AFRICA,WEST,MR,Шингетт*
AFRICA,WEST,MR,Уад-Наг*
AFRICA,WEST,MR,Тимбедр*
AFRICA,WEST,MR,Тиджикж*
AFRICA,WEST,MR,Тамшекет*
AFRICA,WEST,MR,Селибаб*
AFRICA,WEST,MR,Медердр*
AFRICA,WEST,MR,Маврита*
AFRICA,WEST,MR,Лекесиб*
AFRICA,WEST,MR,Канкосс*
AFRICA,WEST,MR,Баркевол*
AFRICA,WEST,MR,Эль-Гайр*
AFRICA,WEST,MR,Джигуен*
AFRICA,WEST,MR,Бутилим*
AFRICA,WEST,MR,Бассикун*
AFRICA,WEST,MR,Адель-Багр*
AFRICA,WEST,MR,Чеггар*
AFRICA,WEST,MR,Магта-Лахджар*
AFRICA,WEST,MR,Джантанг*
AFRICA,WEST,MR,Аюн-эль-Атрус*
AFRICA,WEST,MR,Бусти?
AFRICA,WEST,MR,Росо
AFRICA,WEST,MR,Нема
AFRICA,WEST,MR,Мбут
AFRICA,WEST,MR,Геру
AFRICA,WEST,MR,Атар
AFRICA,WEST,MR,Алег
AFRICA,WEST,MR,Уадан
AFRICA,WEST,MR,Мбер?
AFRICA,WEST,MR,Кифф?
AFRICA,WEST,MR,Каэди
AFRICA,WEST,MR,Уадан?
AMERICA,CARIB,MQ,мартиник*
AMERICA,CARIB,MQ,мартиника*
OCEANIA,MIC,MP,Тиниа*
OCEANIA,MIC,MP,Сайпа*
OCEANIA,MIC,MP,Марианск*
ASIA,EAST,MO,Макао
ASIA,EAST,MN,Налайх*
ASIA,EAST,MN,Монгол*
ASIA,EAST,MN,Дарха*
ASIA,EAST,MN,Булга*
ASIA,EAST,MN,Эрдэнэт*
ASIA,EAST,MN,Зуунмод*
ASIA,EAST,MN,Шарынгол*
ASIA,EAST,MN,Цэцэрлэг*
ASIA,EAST,MN,Улиаста*
ASIA,EAST,MN,Улаанг*
ASIA,EAST,MN,Сайншанд*
ASIA,EAST,MN,Багануур*
ASIA,EAST,MN,Чойбалса*
ASIA,EAST,MN,Ундерхаа*
ASIA,EAST,MN,Каракорум*
ASIA,EAST,MN,Бор-Ундер*
ASIA,EAST,MN,Арвайхээр*
ASIA,EAST,MN,Улан-Батор*
ASIA,EAST,MN,Сухэ-Батор*
ASIA,EAST,MN,Мандалгов*
ASIA,EAST,MN,Зуунэхара*
ASIA,EAST,MN,Замын-Уудэ*
ASIA,EAST,MN,Баянхонгор*
ASIA,EAST,MN,Баруун-Урт*
ASIA,EAST,MN,Тосонцэнгэл*
ASIA,EAST,MN,Даланзадгад*
ASIA,EAST,MN,Чойр
ASIA,EAST,MN,Улгий
ASIA,EAST,MN,Мурэн
ASIA,EAST,MN,Кобдо
ASIA,EAST,MN,Мурэн?
ASIA,SOUTH-EAST,MM,Яметин*
ASIA,SOUTH-EAST,MM,Таунг*
ASIA,SOUTH-EAST,MM,Сагайн*
ASIA,SOUTH-EAST,MM,Рангун*
ASIA,SOUTH-EAST,MM,Пьяпон*
ASIA,SOUTH-EAST,MM,Мудоун*
ASIA,SOUTH-EAST,MM,Маубин*
ASIA,SOUTH-EAST,MM,Богал*
ASIA,SOUTH-EAST,MM,Чёнгтун*
ASIA,SOUTH-EAST,MM,Хинтад*
ASIA,SOUTH-EAST,MM,Тоунгу*
ASIA,SOUTH-EAST,MM,Таундж*
ASIA,SOUTH-EAST,MM,Ракхайн*
ASIA,SOUTH-EAST,MM,Мьичин*
ASIA,SOUTH-EAST,MM,Моунъю*
ASIA,SOUTH-EAST,MM,Калем*
ASIA,SOUTH-EAST,MM,Пьинма*
ASIA,SOUTH-EAST,MM,Пакхоук*
ASIA,SOUTH-EAST,MM,Мьинджа*
ASIA,SOUTH-EAST,MM,Моулмейн*
ASIA,SOUTH-EAST,MM,Мейтх*
ASIA,SOUTH-EAST,MM,Мандала*
ASIA,SOUTH-EAST,MM,Енанджаун*
ASIA,SOUTH-EAST,MM,Ньяунлебин*
ASIA,SOUTH-EAST,MM,Таундуиндж*
ASIA,SOUTH-EAST,MM,Танхльин*
ASIA,SOUTH-EAST,MM,Таемь*
ASIA,SOUTH-EAST,MM,Чау
ASIA,SOUTH-EAST,MM,Пьи
ASIA,SOUTH-EAST,MM,Пегу
ASIA,SOUTH-EAST,MM,Мьей
ASIA,SOUTH-EAST,MM,Лашо
ASIA,SOUTH-EAST,MM,Шуэбо
ASIA,SOUTH-EAST,MM,Татон
ASIA,SOUTH-EAST,MM,Тавой
ASIA,SOUTH-EAST,MM,Мьянм*
ASIA,SOUTH-EAST,MM,Могоу
ASIA,SOUTH-EAST,MM,Минбу
ASIA,SOUTH-EAST,MM,Мемьо
ASIA,SOUTH-EAST,MM,Магуэ
ASIA,SOUTH-EAST,MM,Акьяб
ASIA,SOUTH-EAST,MM,Акьяб?
ASIA,SOUTH-EAST,MM,Татон?
AFRICA,WEST,ML,Сокол*
AFRICA,WEST,ML,Сикас*
AFRICA,WEST,ML,Кидал*
AFRICA,WEST,ML,Йорос*
AFRICA,WEST,ML,Бугун*
AFRICA,WEST,ML,Бамак*
AFRICA,WEST,ML,Арава*
AFRICA,WEST,ML,Тесал*
AFRICA,WEST,ML,Тененк*
AFRICA,WEST,ML,Кутиа*
AFRICA,WEST,ML,Кангаб*
AFRICA,WEST,ML,Дуентц*
AFRICA,WEST,ML,Банамб*
AFRICA,WEST,ML,Томбукт*
AFRICA,WEST,ML,Тауден*
AFRICA,WEST,ML,Куликор*
AFRICA,WEST,ML,Колокан*
AFRICA,WEST,ML,Бафулаб*
AFRICA,WEST,ML,Кимпара*
AFRICA,WEST,ML,Бандиагар*
AFRICA,WEST,ML,Дженн*
AFRICA,WEST,ML,Гундам?
AFRICA,WEST,ML,Сан
AFRICA,WEST,ML,Сегу
AFRICA,WEST,ML,Мали
AFRICA,WEST,ML,Кати
AFRICA,WEST,ML,Каес
AFRICA,WEST,ML,Дире
AFRICA,WEST,ML,Нионо
AFRICA,WEST,ML,Мопти
EUROPE,SOUTH,MK,Тетов*
EUROPE,SOUTH,MK,Струг*
EUROPE,SOUTH,MK,Кочан*
EUROPE,SOUTH,MK,Кичев*
EUROPE,SOUTH,MK,Виниц*
EUROPE,SOUTH,MK,Битол*
EUROPE,SOUTH,MK,Беров*
EUROPE,SOUTH,MK,Радовиш*
EUROPE,SOUTH,MK,Пехчев*
EUROPE,SOUTH,MK,Крушев*
EUROPE,SOUTH,MK,Кратов*
EUROPE,SOUTH,MK,Делчев*
EUROPE,SOUTH,MK,Струмиц*
EUROPE,SOUTH,MK,Неготин*
EUROPE,SOUTH,MK,Куманов*
EUROPE,SOUTH,MK,Гостивар*
EUROPE,SOUTH,MK,Гевгел*
EUROPE,SOUTH,MK,Богданц*
EUROPE,SOUTH,MK,Пробиштип*
EUROPE,SOUTH,MK,Кавадарц*
EUROPE,SOUTH,MK,Валандов*
EUROPE,SOUTH,MK,Демир-Хисар*
EUROPE,SOUTH,MK,Демир-Кап*
EUROPE,SOUTH,MK,Свети-Никол*
EUROPE,SOUTH,MK,Крива-Паланк*
EUROPE,SOUTH,MK,Македонски-Брод*
EUROPE,SOUTH,MK,Македонска-Камениц*
EUROPE,SOUTH,MK,Скопь*
EUROPE,SOUTH,MK,Штип
EUROPE,SOUTH,MK,Ресен
EUROPE,SOUTH,MK,Охрид
EUROPE,SOUTH,MK,Дебар*
EUROPE,SOUTH,MK,Велес
EUROPE,SOUTH,MK,Велес?
EUROPE,SOUTH,MK,Охрид?
